,Year_Record,State_Code,Route_ID,Begin_Point,End_Point,Data_Item,Section_Length,Value_Numeric,Value_Text,Value_Date,Comments
805,01/01/2022,54,0673272001900,0.35,1.04,Alternative_Route_Name,0.69,,Harvey Road,,
806,01/01/2022,54,06200600000EB,3.17,3.27,Alternative_Route_Name,0.1,,5th Avenue,,
807,01/01/2022,54,0673295001900,0.0,1.08,Alternative_Route_Name,1.08,,Washington Blvd.,,
808,01/01/2022,54,20200600000EB,2.44,2.86,Alternative_Route_Name,0.42,,MacCorkle Ave. SW,,
809,01/01/2022,54,1540507000000,0.92,1.16,Alternative_Route_Name,0.24,,Cove Rd,,
810,01/01/2022,54,2040160070000,0.0,0.27,Alternative_Route_Name,0.27,,Walnut St,,
811,01/01/2022,54,4840007020000,0.0,1.01,Alternative_Route_Name,1.01,,Jemison Hill,,
812,01/01/2022,54,3130705000000,0.68,1.23,Alternative_Route_Name,0.55,,Chestnut Ridge Road,,
813,01/01/2022,54,0730005000000,12.09,12.62,Alternative_Route_Name,0.53,,Grantsville Road,,
814,01/01/2022,54,1040009010000,0.0,1.93,Alternative_Route_Name,1.93,,Crooked Run Road,,
815,01/01/2022,54,2040060280000,0.0,0.55,Alternative_Route_Name,0.55,,East Point Dr,,
816,01/01/2022,54,20100790000NB,1.95,2.24,Alternative_Route_Name,0.29,,Jennings Randolph Highway,,
817,01/01/2022,54,4040012000000,10.77,12.37,Alternative_Route_Name,1.6,,Steel Ridge Road,,
818,01/01/2022,54,13202190000NB,6.69,7.11,Alternative_Route_Name,0.42,,Walnut/Main,,
819,01/01/2022,54,0640060700000,0.56,0.76,Alternative_Route_Name,0.2,,James River Road,,
820,01/01/2022,54,1940031000000,0.0,0.029,Alternative_Route_Name,0.029,,Engle Molers Rd,,
821,01/01/2022,54,0630002000000,9.98,10.08,Alternative_Route_Name,0.1,,Ohio River Road,,
822,01/01/2022,54,4970755001900,0.64,1.05,Alternative_Route_Name,0.41,,Camden Ave,,
823,01/01/2022,54,0640031000000,0.16,0.5,Alternative_Route_Name,0.34,,Central Avenue,,
824,01/01/2022,54,4040050000000,13.38,14.06,Alternative_Route_Name,0.68,,Sycamore Rd,,
825,01/01/2022,54,3140082000000,0.0,1.88,Alternative_Route_Name,1.88,,Tyron-Avery Road,,
826,01/01/2022,54,4140008000000,0.19,0.75,Alternative_Route_Name,0.56,,Ragland Road,,
827,01/01/2022,54,2640034000000,4.38,5.18,Alternative_Route_Name,0.8,,Middle Grave Creek Road,,
828,01/01/2022,54,20300610006EB,0.0,0.19,Alternative_Route_Name,0.19,,MacCorkle Ave SW,,
829,01/01/2022,54,54100770000NB,173.21,173.94,Alternative_Route_Name,0.73,,Turnpike,,
830,01/01/2022,54,3140061010000,0.41,0.52,Alternative_Route_Name,0.11,,Don Nehlen Drive,,
831,01/01/2022,54,2030025000000,9.42,10.42,Alternative_Route_Name,1.0,,Dunbar Ave.,,
832,01/01/2022,54,09200500000EB,3.98,5.61,Alternative_Route_Name,1.63,,Arnold Creek,,
833,01/01/2022,54,23201190000NB,1.44,2.2,Alternative_Route_Name,0.76,,Corridor G,,
834,01/01/2022,54,1740020750000,1.26,1.48,Alternative_Route_Name,0.22,,George Washington Highway,,
835,01/01/2022,54,2071013001900,0.0,1.48,Alternative_Route_Name,1.48,,Oakridge Dr.,,
836,01/01/2022,54,2040006060000,0.0,0.47,Alternative_Route_Name,0.47,,Ferrell Road,,
837,01/01/2022,54,0640039000000,2.08,2.62,Alternative_Route_Name,0.54,,Mt. Union,,
838,01/01/2022,54,2840007050000,1.11,1.83,Alternative_Route_Name,0.72,,Unity Road,,
839,01/01/2022,54,13100640000EB,172.62,174.1,Alternative_Route_Name,1.48,,Eisenhower Interstate,,
840,01/01/2022,54,1740025000000,12.26,12.62,Alternative_Route_Name,0.36,,Lost Creek Road,,
841,01/01/2022,54,0673313001900,0.0,0.17,Alternative_Route_Name,0.17,,St. Louis Ave.,,
842,01/01/2022,54,4040046000000,0.0,2.29,Alternative_Route_Name,2.29,,Scott Depot Rd,,
843,01/01/2022,54,1930009000000,14.435,14.96,Alternative_Route_Name,0.525,,Charles Town Road,,
844,01/01/2022,54,2040060750000,0.0,0.09,Alternative_Route_Name,0.09,,Washington St E,,
845,01/01/2022,54,23201190000NB,2.67,3.59,Alternative_Route_Name,0.92,,Corridor G,,
846,01/01/2022,54,4130016000000,8.47,9.485,Alternative_Route_Name,1.015,,Coal Heritage Trail,,
847,01/01/2022,54,0240001000000,8.14,9.32,Alternative_Route_Name,1.18,,Grade Road,,
848,01/01/2022,54,1230093000000,15.85,18.046,Alternative_Route_Name,2.196,,Laurel Dale Rd,,
849,01/01/2022,54,4040025020000,0.38,0.52,Alternative_Route_Name,0.14,,40th Street,,
850,01/01/2022,54,18100770000NB,119.26,119.91,Alternative_Route_Name,0.65,,Turnpike,,
851,01/01/2022,54,13100640000EB,178.43,181.12,Alternative_Route_Name,2.69,,Eisenhower Interstate,,
852,01/01/2022,54,41100770016NB,27.26,30.12,Alternative_Route_Name,2.86,,Mercer County Line to Ghent Toll Plaza A,,
853,01/01/2022,54,4140018000000,3.51,4.41,Alternative_Route_Name,0.9,,Cleveland School Road,,
854,01/01/2022,54,5430014000000,13.22,13.39,Alternative_Route_Name,0.17,,5th Street,,
855,01/01/2022,54,5430014000000,11.28,11.76,Alternative_Route_Name,0.48,,Blizzard Drive,,
856,01/01/2022,54,30201190000NB,11.73,12.8,Alternative_Route_Name,1.07,,Corridor G,,
857,01/01/2022,54,3140857000000,5.11,5.59,Alternative_Route_Name,0.48,,Aarons Creek Road,,
858,01/01/2022,54,2540019310000,0.4,0.89,Alternative_Route_Name,0.49,,Goose Run,,
859,01/01/2022,54,4640009000000,1.16,1.59,Alternative_Route_Name,0.43,,Knottsville Road,,
860,01/01/2022,54,0240013000000,2.75,3.716,Alternative_Route_Name,0.966,,North Tennessee Avenue,,
861,01/01/2022,54,1940017040000,0.63,0.92,Alternative_Route_Name,0.29,,E 5th Avenue,,
862,01/01/2022,54,0240032000000,1.26,1.565,Alternative_Route_Name,0.305,,Tabler Station Road,,
863,01/01/2022,54,0274273001900,0.0,0.11,Alternative_Route_Name,0.11,,E. Martin Street,,
864,01/01/2022,54,08100790000NB,36.0,39.91,Alternative_Route_Name,3.91,,Jennings Randolph Highway,,
865,01/01/2022,54,2730002000000,20.72,20.88,Alternative_Route_Name,0.16,,Viand St,,
866,01/01/2022,54,18200330000EB,3.32,3.46,Alternative_Route_Name,0.14,,Ripley Road,,
867,01/01/2022,54,3140067000000,7.97,8.36,Alternative_Route_Name,0.39,,Pierpont Road,,
868,01/01/2022,54,10100770016SB,56.36,67.21,Alternative_Route_Name,10.85,,Kanawha County Line to Pax Toll Plaza B,,
869,01/01/2022,54,0630010000100,1.94,2.56,Alternative_Route_Name,0.62,,Davis Creek Road,,
870,01/01/2022,54,4140009090000,0.0,1.81,Alternative_Route_Name,1.81,,Airport Rd,,
871,01/01/2022,54,20100790000NB,4.51,5.42,Alternative_Route_Name,0.91,,Jennings Randolph Highway,,
872,01/01/2022,54,2040073000000,0.0,1.18,Alternative_Route_Name,1.18,,Campbells Crk Dr,,
873,01/01/2022,54,41200190000NB,2.17,6.47,Alternative_Route_Name,4.3,,Flat Top Road,,
874,01/01/2022,54,4130054000000,10.14,10.33,Alternative_Route_Name,0.19,,Lester Highway,,
875,01/01/2022,54,4630310000000,0.0,0.2,Alternative_Route_Name,0.2,,Country Club Road,,
876,01/01/2022,54,2040046000000,0.0,0.41,Alternative_Route_Name,0.41,,Rutledge Road,,
877,01/01/2022,54,2040025260000,0.0,0.31,Alternative_Route_Name,0.31,,Dunbar Ave.,,
878,01/01/2022,54,1040014020000,0.2,0.35,Alternative_Route_Name,0.15,,Thurmond Street,,
879,01/01/2022,54,2730062000000,20.33,20.53,Alternative_Route_Name,0.2,,Jefferson Ave,,
880,01/01/2022,54,1140007000000,6.97,8.67,Alternative_Route_Name,1.7,,Newberne Road,,
881,01/01/2022,54,0230051000000,4.62,5.18,Alternative_Route_Name,0.56,,Gerrardstown Road,,
882,01/01/2022,54,23201190000NB,11.87,12.283,Alternative_Route_Name,0.413,,Corridor G,,
883,01/01/2022,54,3140069050000,0.0,1.77,Alternative_Route_Name,1.77,,Quarry Run Road,,
884,01/01/2022,54,1771771001900,0.43,0.62,Alternative_Route_Name,0.19,,Haymond Highway,,
885,01/01/2022,54,20200600007WB,7.93,8.1,Alternative_Route_Name,0.17,,5th Ave.,,
886,01/01/2022,54,17200500000EB,18.0,18.32,Alternative_Route_Name,0.32,,Clarksburg Expressway,,
887,01/01/2022,54,39202190000NB,0.8,3.01,Alternative_Route_Name,2.21,,Seneca Trail,,
888,01/01/2022,54,29200500000EB,8.0,10.56,Alternative_Route_Name,2.56,,New Creek Road,,
889,01/01/2022,54,0540507000000,0.0,0.25,Alternative_Route_Name,0.25,,Freedom Way,,
890,01/01/2022,54,02200110000NB,16.48,17.51,Alternative_Route_Name,1.03,,Williamsport Pike,,
891,01/01/2022,54,0673289001900,1.72,2.02,Alternative_Route_Name,0.3,,Norway Ave,,
892,01/01/2022,54,3130705000000,1.64,1.81,Alternative_Route_Name,0.17,,Chestnut Ridge Road,,
893,01/01/2022,54,35200400000EB,9.27,9.64,Alternative_Route_Name,0.37,,National Rd,,
894,01/01/2022,54,3174771001900,0.3,0.65,Alternative_Route_Name,0.35,,Turnpike,,
895,01/01/2022,54,2540072000000,2.07,2.67,Alternative_Route_Name,0.6,,Pricketts Creek Rd,,
896,01/01/2022,54,31200190000NB,10.59,11.08,Alternative_Route_Name,0.49,,Holland Avenue,,
897,01/01/2022,54,35200400000EB,0.007,0.12,Alternative_Route_Name,0.113,,National Rd,,
