Year_Record,State_Code,Data_Item,Section_Length,Value_Numeric,Value_Text,Value_Date,Comments,OwnershipVn,ValidationDescription,RouteID,BMP,EMP
01/01/2022,54,Ownership,2.29,1,,,,,,5530016000000,22.52,24.81
01/01/2022,54,Ownership,0.11,1,,,,,,5530016000000,24.81,24.92
01/01/2022,54,Ownership,7.66,1,,,,,,5530016000000,24.92,32.58
01/01/2022,54,Ownership,0.4,1,,,,,,5440004100000,0,0.4
01/01/2022,54,Ownership,0.35,1,,,,,,3940080090000,0,0.35
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,3940080090000,0.35,2.33
01/01/2022,54,Ownership,0.08,1,,,,,,5580901550000,0,0.08
01/01/2022,54,Ownership,2.169,1,,,,,,41200190000SB,0,2.169
01/01/2022,54,Ownership,6.611,1,,,,,,41200190000SB,2.169,8.78
01/01/2022,54,Ownership,9.45,1,,,,,,41200190000SB,8.78,18.23
01/01/2022,54,Ownership,3.38,1,,,,,,41200190000SB,18.23,21.61
01/01/2022,54,Ownership,1.43,1,,,,,,41200190000SB,22.07,23.5
01/01/2022,54,Ownership,0.59,1,,,,,,41200190000SB,23.5,24.09
01/01/2022,54,Ownership,1.58,1,,,,,,0740007090000,0,1.58
01/01/2022,54,Ownership,0.011,1,,,,,,2380943000000,0,0.011
01/01/2022,54,Ownership,0.089,1,,,,,,2380943000000,0.011,0.1
01/01/2022,54,Ownership,0.2,1,,,,,,2540058130000,0,0.2
01/01/2022,54,Ownership,0.97,1,,,,,,4940004130000,0,0.97
01/01/2022,54,Ownership,0.31,1,,,,,,3340009020000,0,0.31
01/01/2022,54,Ownership,0.22,1,,,,,,3840028040000,0,0.22
01/01/2022,54,Ownership,1.5,1,,,,,,3440007040000,0,1.5
01/01/2022,54,Ownership,0.05,1,,,,,,2240003690000,0,0.05
01/01/2022,54,Ownership,1.55,1,,,,,,2040003030000,0,1.55
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040003030000,1.55,1.625
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040003030000,1.625,1.97
01/01/2022,54,Ownership,0.29,1,,,,,,2040003030000,2.74,3.03
01/01/2022,54,Ownership,0.83,1,,,,,,2040003030000,3.03,3.86
01/01/2022,54,Ownership,1.25,1,,,,,,2840003060000,0,1.25
01/01/2022,54,Ownership,0.05,1,,,,,,1740003080000,0,0.05
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1740003080000,0.05,1.28
01/01/2022,54,Ownership,0.24,1,,,,,,1740003080000,1.28,1.52
01/01/2022,54,Ownership,1.17,1,,,,,,1740021050000,0,1.17
01/01/2022,54,Ownership,0.14,1,,,,,,1740050500000,0,0.14
01/01/2022,54,Ownership,6.19,1,,,,,,5440018000000,0,6.19
01/01/2022,54,Ownership,0.66,1,,,,,,5440018000000,6.19,6.85
01/01/2022,54,Ownership,0.49,1,,,,,,5440018000000,6.85,7.34
01/01/2022,54,Ownership,0.59,1,,,,,,5440018000000,7.34,7.93
01/01/2022,54,Ownership,0.56,1,,,,,,2640034040000,0,0.56
01/01/2022,54,Ownership,0.6,1,,,,,,2640034040000,0.56,1.16
01/01/2022,54,Ownership,0.68,1,,,,,,2640034040000,1.16,1.84
01/01/2022,54,Ownership,0.22,1,,,,,,0280931000000,0,0.22
01/01/2022,54,Ownership,0.22,1,,,,,,5540010740000,0,0.22
01/01/2022,54,Ownership,0.61,1,,,,,,3380927000000,0,0.61
01/01/2022,54,Ownership,0.19,1,,,,,,2540019820000,0,0.19
01/01/2022,54,Ownership,1.05,1,,,,,,0540028010000,0,1.05
01/01/2022,54,Ownership,0.13,1,,,,,,0640017210000,0,0.13
01/01/2022,54,Ownership,0.11,1,,,,,,0640017210000,0.13,0.24
01/01/2022,54,Ownership,0.07,1,,,,,,4140054250000,0,0.07
01/01/2022,54,Ownership,0.105,1,,,,,,4040029000000,0,0.105
01/01/2022,54,Ownership,5.234,1,,,,,,4040029000000,0.105,5.339
01/01/2022,54,Ownership,0.441,1,,,,,,4040029000000,5.339,5.78
01/01/2022,54,Ownership,0.123,1,,,,,,4040029000000,5.78,5.903
01/01/2022,54,Ownership,0.537,1,,,,,,4040029000000,5.903,6.44
01/01/2022,54,Ownership,0.3,1,,,,,,1940009680000,0,0.3
01/01/2022,54,Ownership,0.3,1,,,,,,2440083290000,0,0.3
01/01/2022,54,Ownership,0.15,1,,,,,,3140045260000,0,0.15
01/01/2022,54,Ownership,2.39,1,,,,,,4840020010000,0,2.39
01/01/2022,54,Ownership,0.47,1,,,,,,1040041300000,0,0.47
01/01/2022,54,Ownership,0.61,1,,,,,,3140053010000,0,0.61
01/01/2022,54,Ownership,0.19,1,,,,,,1340219570000,0,0.19
01/01/2022,54,Ownership,0.2,1,,,,,,3040119020000,0,0.2
01/01/2022,54,Ownership,0.22,1,,,,,,4140003690000,0,0.22
01/01/2022,54,Ownership,0.07,1,,,,,,2880936000000,0,0.07
01/01/2022,54,Ownership,0.22,1,,,,,,1140035120000,0,0.22
01/01/2022,54,Ownership,0.99,1,,,,,,1140035120000,0.22,1.21
01/01/2022,54,Ownership,0.1,1,,,,,,1340060880000,0,0.1
01/01/2022,54,Ownership,0.09,1,,,,,,1340060880000,0.1,0.19
01/01/2022,54,Ownership,0.079,1,,,,,,0640019010000,0,0.079
01/01/2022,54,Ownership,0.605,1,,,,,,0640019010000,0.265,0.87
01/01/2022,54,Ownership,0.33,1,,,,,,4240029040000,0,0.33
01/01/2022,54,Ownership,1.46,1,,,,,,4240029040000,0.33,1.79
01/01/2022,54,Ownership,0.21,1,,,,,,4240029040000,1.79,2
01/01/2022,54,Ownership,7.1,1,,,,,,28100770000NB,0,7.1
01/01/2022,54,Ownership,1.089,1,,,,,,28100770000NB,7.1,8.189
01/01/2022,54,Ownership,0.111,1,,,,,,28100770000NB,8.189,8.3
01/01/2022,54,Ownership,0.68,1,,,,,,28100770000NB,8.3,8.98
01/01/2022,54,Ownership,1.96,1,,,,,,3140064010000,0,1.96
01/01/2022,54,Ownership,0.17,1,,,,,,0240019060000,0,0.17
01/01/2022,54,Ownership,0.26,1,,,,,,4140019710000,0,0.26
01/01/2022,54,Ownership,0.66,1,,,,,,0940007020000,0,0.66
01/01/2022,54,Ownership,0.9,1,,,,,,0940007020000,0.66,1.56
01/01/2022,54,Ownership,0.28,1,,,,,,1940031030000,0,0.28
01/01/2022,54,Ownership,1.62,1,,,,,,0740002070000,0,1.62
01/01/2022,54,Ownership,0.84,1,,,,,,1940009370000,0,0.84
01/01/2022,54,Ownership,0.14,1,,,,,,2040219290000,0,0.14
01/01/2022,54,Ownership,0.32,1,,,,,,47300320005SB,0,0.32
01/01/2022,54,Ownership,0.63,1,,,,,,3940003160000,0,0.63
01/01/2022,54,Ownership,0.08,1,,,,,,5540007120000,0,0.08
01/01/2022,54,Ownership,0.19,1,,,,,,2740062010000,0,0.19
01/01/2022,54,Ownership,0.48,1,,,,,,4140016110000,0,0.48
01/01/2022,54,Ownership,0.45,1,,,,,,3140069120000,0,0.45
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,3140069120000,0.45,0.579
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,3140069120000,0.579,0.71
01/01/2022,54,Ownership,0.17,1,,,,,,1340060510000,0,0.17
01/01/2022,54,Ownership,0.12,1,,,,,,1740050680000,0,0.12
01/01/2022,54,Ownership,0.16,1,,,,,,3140019120000,0,0.16
01/01/2022,54,Ownership,0.16,1,,,,,,4080912000000,0,0.16
01/01/2022,54,Ownership,2.3,1,,,,,,2140048020000,0,2.3
01/01/2022,54,Ownership,0.74,1,,,,,,2140048020000,2.3,3.04
01/01/2022,54,Ownership,1.07,1,,,,,,3440019050000,0,1.07
01/01/2022,54,Ownership,3.61,1,,,,,,3440019050000,1.07,4.68
01/01/2022,54,Ownership,0.9,1,,,,,,1140052050000,0,0.9
01/01/2022,54,Ownership,4.95,1,,,,,,5540002000000,0,4.95
01/01/2022,54,Ownership,1.11,1,,,,,,5540002000000,4.95,6.06
01/01/2022,54,Ownership,0.47,1,,,,,,5540002000000,6.06,6.53
01/01/2022,54,Ownership,2.64,1,,,,,,5540002000000,6.53,9.17
01/01/2022,54,Ownership,0.55,1,,,,,,0540002050000,0,0.55
01/01/2022,54,Ownership,0.07,1,,,,,,2440052670000,0,0.07
01/01/2022,54,Ownership,0.67,1,,,,,,2880902000000,0,0.67
01/01/2022,54,Ownership,0.21,1,,,,,,2840001030000,0,0.21
01/01/2022,54,Ownership,1.89,1,,,,,,4840013040000,0,1.89
01/01/2022,54,Ownership,0.05,1,,,,,,4840013040000,1.89,1.94
01/01/2022,54,Ownership,0.09,1,,,,,,4840013040000,1.94,2.03
01/01/2022,54,Ownership,0.22,1,,,,,,1740027030000,0,0.22
01/01/2022,54,Ownership,0.03,1,,,,,,1740027030000,0.22,0.25
01/01/2022,54,Ownership,0.07,1,,,,,,0640160240000,0,0.07
01/01/2022,54,Ownership,4.96,1,,,,,,4440007000000,0,4.96
01/01/2022,54,Ownership,0.25,1,,,,,,5480980000000,0,0.25
01/01/2022,54,Ownership,2.71,1,,,,,,0740035210000,0,2.71
01/01/2022,54,Ownership,0.3,1,,,,,,2440004030000,0,0.3
01/01/2022,54,Ownership,0.3,1,,,,,,1340039040000,0,0.3
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1340039040000,0.3,1.295
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1340039040000,1.295,1.924
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1340039040000,1.924,2.615
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1340039040000,2.615,2.843
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1340039040000,2.843,3.986
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1340039040000,3.986,4.38
01/01/2022,54,Ownership,0.04,1,,,,,,2340110690000,0,0.04
01/01/2022,54,Ownership,0.8,1,,,,,,5540097150000,0,0.8
01/01/2022,54,Ownership,1.71,1,,,,,,1840040000000,0,1.71
01/01/2022,54,Ownership,4.2,1,,,,,,1840040000000,2.05,6.25
01/01/2022,54,Ownership,0.08,1,,,,,,0640160120000,0,0.08
01/01/2022,54,Ownership,0.57,1,,,,,,4740032250000,0,0.57
01/01/2022,54,Ownership,0.05,1,,,,,,4740032250000,0.57,0.62
01/01/2022,54,Ownership,0.06,1,,,,,,4740032250000,0.62,0.68
01/01/2022,54,Ownership,1.17,1,,,,,,1840005190000,0,1.17
01/01/2022,54,Ownership,0.19,1,,,,,,5340028060000,0,0.19
01/01/2022,54,Ownership,0.16,1,,,,,,5340028060000,0.19,0.35
01/01/2022,54,Ownership,0.23,1,,,,,,3040252430000,0,0.23
01/01/2022,54,Ownership,0.22,1,,,,,,4140119030000,0,0.22
01/01/2022,54,Ownership,0.007,1,,,,,,2040081010000,0.32,0.327
01/01/2022,54,Ownership,0.623,1,,,,,,2040081010000,0.327,0.95
01/01/2022,54,Ownership,0.63,1,,,,,,2040081010000,0.95,1.58
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040081010000,1.58,2.76
01/01/2022,54,Ownership,2.22,31,,,,,,28100770016SB,8.98,11.2
01/01/2022,54,Ownership,0.05,31,,,,,,28100770016SB,11.2,11.25
01/01/2022,54,Ownership,0.45,31,,,,,,28100770016SB,11.25,11.7
01/01/2022,54,Ownership,0.1,31,,,,,,28100770016SB,11.7,11.8
01/01/2022,54,Ownership,1.5,31,,,,,,28100770016SB,11.8,13.3
01/01/2022,54,Ownership,0.13,31,,,,,,28100770016SB,13.3,13.43
01/01/2022,54,Ownership,0.578,31,,,,,,28100770016SB,13.43,14.008
01/01/2022,54,Ownership,0.692,31,,,,,,28100770016SB,14.008,14.7
01/01/2022,54,Ownership,0.07,31,,,,,,28100770016SB,14.7,14.77
01/01/2022,54,Ownership,0.63,31,,,,,,28100770016SB,14.77,15.4
01/01/2022,54,Ownership,0.14,31,,,,,,28100770016SB,15.4,15.54
01/01/2022,54,Ownership,3.98,31,,,,,,28100770016SB,15.54,19.52
01/01/2022,54,Ownership,0.57,31,,,,,,28100770016SB,19.52,20.09
01/01/2022,54,Ownership,0.01,31,,,,,,28100770016SB,20.09,20.1
01/01/2022,54,Ownership,7.07,31,,,,,,28100770016SB,20.1,27.17
01/01/2022,54,Ownership,0.09,31,,,,,,28100770016SB,27.17,27.26
01/01/2022,54,Ownership,0.3,1,,,,,,2040081090000,0,0.3
01/01/2022,54,Ownership,0.3,1,,,,,,2040081090000,0.3,0.6
01/01/2022,54,Ownership,0.3,1,,,,,,2040021190000,0,0.3
01/01/2022,54,Ownership,1.42,1,,,,,,0640001010000,0,1.42
01/01/2022,54,Ownership,0.35,1,,,,,,0640001010000,1.42,1.77
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,0640001010000,1.77,1.92
01/01/2022,54,Ownership,0.001,1,,,,,,0240014020000,0,0.001
01/01/2022,54,Ownership,0.909,1,,,,,,0240014020000,0.001,0.91
01/01/2022,54,Ownership,0.84,1,,,,,,3940005100000,0,0.84
01/01/2022,54,Ownership,1.07,1,,,,,,3940005100000,0.84,1.91
01/01/2022,54,Ownership,0.62,1,,,,,,3940005100000,1.91,2.53
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,3940005100000,2.53,2.96
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,3940005100000,2.96,3.39
01/01/2022,54,Ownership,0.3,1,,,,,,4440002010000,0,0.3
01/01/2022,54,Ownership,1.04,1,,,,,,4440002010000,0.3,1.34
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4440002010000,1.34,1.514
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4440002010000,1.514,2.25
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4440002010000,2.25,2.6
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4440002010000,2.6,2.702
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4440002010000,2.702,2.94
01/01/2022,54,Ownership,1.33,1,,,,,,4440002010000,2.94,4.27
01/01/2022,54,Ownership,0.12,1,,,,,,2840082040000,0,0.12
01/01/2022,54,Ownership,0.35,1,,,,,,1140015070000,0,0.35
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1140015070000,0.35,0.91
01/01/2022,54,Ownership,0.1,1,,,,,,2380944000000,0,0.1
01/01/2022,54,Ownership,6.48,1,,,,,,4130121000000,0,6.48
01/01/2022,54,Ownership,1.333,1,,,,,,4130121000000,6.48,7.813
01/01/2022,54,Ownership,3.277,1,,,,,,4130121000000,7.813,11.09
01/01/2022,54,Ownership,0.32,1,,,,,,1140048060000,0,0.32
01/01/2022,54,Ownership,0.55,1,,,,,,4440026050000,0,0.55
01/01/2022,54,Ownership,0.12,1,,,,,,4440026050000,0.55,0.67
01/01/2022,54,Ownership,0.16,1,,,,,,4940010000000,0,0.16
01/01/2022,54,Ownership,0.99,1,,,,,,4940010000000,0.16,1.15
01/01/2022,54,Ownership,2.56,1,,,,,,4940010000000,1.15,3.71
01/01/2022,54,Ownership,1.62,1,,,,,,4940010000000,4.05,5.67
01/01/2022,54,Ownership,1.49,1,,,,,,4940010000000,5.67,7.16
01/01/2022,54,Ownership,0.9,1,,,,,,4940010000000,7.16,8.06
01/01/2022,54,Ownership,0.07,1,,,,,,0340085470000,0,0.07
01/01/2022,54,Ownership,0.02,1,,,,,,0340085470000,0.07,0.09
01/01/2022,54,Ownership,0.6,1,,,,,,1040001000000,0,0.6
01/01/2022,54,Ownership,0.62,1,,,,,,1040001000000,0.6,1.22
01/01/2022,54,Ownership,4.59,1,,,,,,1040001000000,1.22,5.81
01/01/2022,54,Ownership,2.19,1,,,,,,1040001000000,5.81,8
01/01/2022,54,Ownership,0.02,1,,,,,,2340009100000,0,0.02
01/01/2022,54,Ownership,0.41,1,,,,,,1540009210000,0,0.41
01/01/2022,54,Ownership,0.04,1,,,,,,3040052060000,0,0.04
01/01/2022,54,Ownership,0.27,1,,,,,,4180901070000,0,0.27
01/01/2022,54,Ownership,0.53,4,,,,,,0673290001900,0,0.53
01/01/2022,54,Ownership,0.28,1,,,,,,4140001080000,0,0.28
01/01/2022,54,Ownership,1.25,1,,,,,,4140001080000,0.28,1.53
01/01/2022,54,Ownership,0.29,1,,,,,,4140001080000,1.53,1.82
01/01/2022,54,Ownership,0.13,1,,,,,,2040219140000,0,0.13
01/01/2022,54,Ownership,0.24,1,,,,,,2040083120000,0,0.24
01/01/2022,54,Ownership,0.19,1,,,,,,5440014460000,0,0.19
01/01/2022,54,Ownership,1.86,1,,,,,,4940032010000,0,1.86
01/01/2022,54,Ownership,0.05,1,,,,,,2040064150000,0,0.05
01/01/2022,54,Ownership,1.0,1,,,,,,3440020080000,0,1
01/01/2022,54,Ownership,0.04,1,,,,,,2340701760000,0,0.04
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2340701760000,0.04,0.051
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2340701760000,0.051,0.072
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2340701760000,0.072,0.09
01/01/2022,54,Ownership,0.55,1,,,,,,4940001100000,0,0.55
01/01/2022,54,Ownership,0.2,1,,,,,,4940001100000,0.55,0.75
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4940001100000,0.75,2.2
01/01/2022,54,Ownership,0.33,4,,,,,,2572530001900,0,0.33
01/01/2022,54,Ownership,0.31,1,,,,,,5080931000000,0,0.31
01/01/2022,54,Ownership,0.27,4,,,,,,0274261001900,0,0.27
01/01/2022,54,Ownership,0.07,1,,,,,,5540016080000,0,0.07
01/01/2022,54,Ownership,3.33,1,,,,,,5540016080000,0.07,3.4
01/01/2022,54,Ownership,0.46,1,,,,,,5540110020000,0,0.46
01/01/2022,54,Ownership,0.23,1,,,,,,2640250950000,0,0.23
01/01/2022,54,Ownership,0.72,1,,,,,,3340018030000,0,0.72
01/01/2022,54,Ownership,0.06,1,,,,,,3340018030000,0.72,0.78
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,3340018030000,0.78,1.04
01/01/2022,54,Ownership,1.18,1,,,,,,1340060090000,0,1.18
01/01/2022,54,Ownership,1.3,1,,,,,,1340060090000,1.18,2.48
01/01/2022,54,Ownership,1.22,1,,,,,,1340060090000,2.48,3.7
01/01/2022,54,Ownership,0.123,1,,,,,,4040035050000,0,0.123
01/01/2022,54,Ownership,0.167,1,,,,,,4040035050000,0.123,0.29
01/01/2022,54,Ownership,2.99,1,,,,,,4140018000000,0,2.99
01/01/2022,54,Ownership,1.42,1,,,,,,4140018000000,2.99,4.41
01/01/2022,54,Ownership,1.0,1,,,,,,4140018000000,4.41,5.41
01/01/2022,54,Ownership,0.54,1,,,,,,4140018000000,5.45,5.99
01/01/2022,54,Ownership,0.54,1,,,,,,4140018000000,5.99,6.53
01/01/2022,54,Ownership,0.11,1,,,,,,4140018000000,6.53,6.64
01/01/2022,54,Ownership,4.36,1,,,,,,4540013000000,0,4.36
01/01/2022,54,Ownership,0.007,1,,,,,,1940340140000,0,0.007
01/01/2022,54,Ownership,0.493,1,,,,,,1940340140000,0.007,0.5
01/01/2022,54,Ownership,1.51,1,,,,,,4440015060000,0,1.51
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4440015060000,1.51,2.68
01/01/2022,54,Ownership,0.18,1,,,,,,2480901760000,0,0.18
01/01/2022,54,Ownership,0.05,1,,,,,,1340062000000,0,0.05
01/01/2022,54,Ownership,0.18,1,,,,,,1340062000000,0.05,0.23
01/01/2022,54,Ownership,1.35,1,,,,,,1340062000000,0.23,1.58
01/01/2022,54,Ownership,5.22,1,,,,,,1340062000000,1.58,6.8
01/01/2022,54,Ownership,0.37,1,,,,,,1980904000000,0,0.37
01/01/2022,54,Ownership,0.02,1,,,,,,5040075600000,0,0.02
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1740006110000,0,0.22
01/01/2022,54,Ownership,0.4,1,,,,,,3840028100000,0,0.4
01/01/2022,54,Ownership,0.71,1,,,,,,3840028100000,0.4,1.11
01/01/2022,54,Ownership,0.35,1,,,,,,3180901590000,0,0.35
01/01/2022,54,Ownership,2.27,1,,,,,,2840071080000,0,2.27
01/01/2022,54,Ownership,0.4,1,,,,,,4140004070000,0,0.4
01/01/2022,54,Ownership,0.18,1,,,,,,0640060750000,0,0.18
01/01/2022,54,Ownership,0.26,1,,,,,,2580901250000,0,0.26
01/01/2022,54,Ownership,0.33,1,,,,,,0340018030000,0,0.33
01/01/2022,54,Ownership,0.394,1,,,,,,1340038030000,0,0.394
01/01/2022,54,Ownership,0.15,1,,,,,,3440026030000,0,0.15
01/01/2022,54,Ownership,1.0,1,,,,,,3440026030000,0.15,1.15
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,3440026030000,1.15,2.37
01/01/2022,54,Ownership,0.004,1,,,,,,2340110650000,0,0.004
01/01/2022,54,Ownership,0.014,1,,,,,,2340110650000,0.004,0.018
01/01/2022,54,Ownership,0.002,1,,,,,,2340110650000,0.018,0.02
01/01/2022,54,Ownership,0.46,1,,,,,,4340074060000,0,0.46
01/01/2022,54,Ownership,1.37,1,,,,,,4340074060000,0.69,2.06
01/01/2022,54,Ownership,2.3,1,,,,,,3240011010000,0,2.3
01/01/2022,54,Ownership,0.11,1,,,,,,1040041260000,0,0.11
01/01/2022,54,Ownership,0.12,1,,,,,,1040041260000,0.11,0.23
01/01/2022,54,Ownership,0.005,1,,,,,,2080993000000,0,0.005
01/01/2022,54,Ownership,0.185,1,,,,,,2080993000000,0.005,0.19
01/01/2022,54,Ownership,1.26,1,,,,,,3940026160000,0,1.26
01/01/2022,54,Ownership,0.18,1,,,,,,3140025040000,0,0.18
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,3140025040000,0.18,0.97
01/01/2022,54,Ownership,0.75,1,,,,,,3140025040000,0.97,1.72
01/01/2022,54,Ownership,0.1,1,,,,,,2580930000000,0,0.1
01/01/2022,54,Ownership,0.26,1,,,,,,1740021060000,0,0.26
01/01/2022,54,Ownership,10.91,1,,,,,,3930026000000,0,10.91
01/01/2022,54,Ownership,5.33,1,,,,,,3930026000000,10.91,16.24
01/01/2022,54,Ownership,0.02,1,,,,,,3930026000000,16.24,16.26
01/01/2022,54,Ownership,12.36,1,,,,,,3930026000000,16.26,28.62
01/01/2022,54,Ownership,0.86,1,,,,,,3930026000000,28.62,29.48
01/01/2022,54,Ownership,1.94,1,,,,,,3930026000000,29.48,31.42
01/01/2022,54,Ownership,9.8,1,,,,,,3930026000000,31.42,41.22
01/01/2022,54,Ownership,0.71,1,,,,,,4140020000000,0,0.71
01/01/2022,54,Ownership,2.25,1,,,,,,4140020000000,0.71,2.96
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1040023170000,0,0.15
01/01/2022,54,Ownership,0.24,1,,,,,,1740035040000,0,0.24
01/01/2022,54,Ownership,0.4,1,,,,,,1340030060000,0,0.4
01/01/2022,54,Ownership,4.56,1,,,,,,1140011000000,0,4.56
01/01/2022,54,Ownership,3.95,1,,,,,,2840460060000,0,3.95
01/01/2022,54,Ownership,0.03,1,,,,,,4180903530000,0,0.03
01/01/2022,54,Ownership,0.19,1,,,,,,1940002010000,0,0.19
01/01/2022,54,Ownership,0.29,1,,,,,,1940002010000,0.19,0.48
01/01/2022,54,Ownership,0.74,1,,,,,,1740019790000,0,0.74
01/01/2022,54,Ownership,0.1,1,,,,,,0580946000000,0,0.1
01/01/2022,54,Ownership,0.134,1,,,,,,4140103140000,0,0.134
01/01/2022,54,Ownership,0.19,1,,,,,,2840019470000,0,0.19
01/01/2022,54,Ownership,0.26,11,,,,,,4360805000000,0,0.26
01/01/2022,54,Ownership,0.2,1,,,,,,0540027200000,0,0.2
01/01/2022,54,Ownership,0.61,1,,,,,,1840002310000,0,0.61
01/01/2022,54,Ownership,0.05,1,,,,,,1980902150000,0,0.05
01/01/2022,54,Ownership,0.07,1,,,,,,1040161010000,0,0.07
01/01/2022,54,Ownership,0.18,1,,,,,,2740080100000,0,0.18
01/01/2022,54,Ownership,0.52,1,,,,,,2740080100000,0.18,0.7
01/01/2022,54,Ownership,0.22,1,,,,,,5440034070000,0,0.22
01/01/2022,54,Ownership,0.26,1,,,,,,4640050320000,0,0.26
01/01/2022,54,Ownership,2.45,1,,,,,,3940059000000,0,2.45
01/01/2022,54,Ownership,1.17,1,,,,,,3940059000000,2.45,3.62
01/01/2022,54,Ownership,0.066,1,,,,,,4240001000000,0,0.066
01/01/2022,54,Ownership,0.034,1,,,,,,4240001000000,0.066,0.1
01/01/2022,54,Ownership,0.79,1,,,,,,4240001000000,0.1,0.89
01/01/2022,54,Ownership,1.78,1,,,,,,4240001000000,0.89,2.67
01/01/2022,54,Ownership,3.15,1,,,,,,4240001000000,2.9,6.05
01/01/2022,54,Ownership,1.39,1,,,,,,4240001000000,6.05,7.44
01/01/2022,54,Ownership,1.09,1,,,,,,4240001000000,7.44,8.53
01/01/2022,54,Ownership,2.73,1,,,,,,4240001000000,8.53,11.26
01/01/2022,54,Ownership,3.15,1,,,,,,4240001000000,11.26,14.41
01/01/2022,54,Ownership,1.39,1,,,,,,1940025060000,0,1.39
01/01/2022,54,Ownership,0.13,1,,,,,,3980973000000,0,0.13
01/01/2022,54,Ownership,0.281,1,,,,,,4640077080000,0,0.281
01/01/2022,54,Ownership,0.119,1,,,,,,4640077080000,0.281,0.4
01/01/2022,54,Ownership,0.478,1,,,,,,4640077080000,0.4,0.878
01/01/2022,54,Ownership,0.002,1,,,,,,4640077080000,0.878,0.88
01/01/2022,54,Ownership,0.6,1,,,,,,0540027110000,0,0.6
01/01/2022,54,Ownership,0.011,1,,,,,,2140119290000,0,0.011
01/01/2022,54,Ownership,0.039,1,,,,,,2140119290000,0.011,0.05
