,Year_Record,State_Code,ROUTEID,BMP,EMP,Data_Item,Section_Length,Value_Numeric,Value_Text,Value_Date,Comments
39861,01/01/2022,54,5480901350000,0.0,0.69,F_System,0.69,7,,,
39862,01/01/2022,54,5480901360000,0.0,0.57,F_System,0.57,7,,,
39863,01/01/2022,54,5480901370000,0.0,0.21,F_System,0.21,7,,,
39864,01/01/2022,54,5480901380000,0.0,0.14,F_System,0.14,7,,,
39865,01/01/2022,54,5480901390000,0.0,0.14,F_System,0.14,7,,,
39866,01/01/2022,54,5480901400000,0.0,0.11,F_System,0.11,7,,,
39867,01/01/2022,54,5480901410000,0.0,0.11,F_System,0.11,7,,,
39868,01/01/2022,54,5480901420000,0.0,0.24,F_System,0.24,7,,,
39869,01/01/2022,54,5480901430000,0.0,0.07,F_System,0.07,7,,,
39870,01/01/2022,54,5480901440000,0.0,0.25,F_System,0.25,7,,,
39871,01/01/2022,54,5480902000000,0.0,0.05,F_System,0.05,7,,,
39872,01/01/2022,54,5480903000000,0.0,0.12,F_System,0.12,7,,,
39873,01/01/2022,54,5480904000000,0.0,0.12,F_System,0.12,7,,,
39874,01/01/2022,54,5480905000000,0.0,0.17,F_System,0.17,7,,,
39875,01/01/2022,54,5480906000000,0.0,0.18,F_System,0.18,7,,,
39876,01/01/2022,54,5480907000000,0.0,0.18,F_System,0.18,7,,,
39877,01/01/2022,54,5480908000000,0.0,0.12,F_System,0.12,7,,,
39878,01/01/2022,54,5480910000000,0.0,0.25,F_System,0.25,7,,,
39879,01/01/2022,54,5480910000000,0.25,0.4,F_System,0.15,7,,,
39880,01/01/2022,54,5480913000000,0.0,0.27,F_System,0.27,7,,,
39881,01/01/2022,54,5480914000000,0.0,0.004,F_System,0.004,7,,,
39882,01/01/2022,54,5480914000000,0.004,0.26,F_System,0.256,7,,,
39883,01/01/2022,54,5480915000000,0.0,0.43,F_System,0.43,7,,,
39884,01/01/2022,54,5480916000000,0.0,0.1,F_System,0.1,7,,,
39885,01/01/2022,54,5480916000000,0.1,0.16,F_System,0.06,7,,,
39886,01/01/2022,54,5480917000000,0.0,0.31,F_System,0.31,7,,,
39887,01/01/2022,54,5480917000000,0.31,0.43,F_System,0.12,7,,,
39888,01/01/2022,54,5480917000000,0.46,0.59,F_System,0.13,7,,,
39889,01/01/2022,54,5480918000000,0.0,0.13,F_System,0.13,7,,,
39890,01/01/2022,54,5480919000000,0.0,0.005,F_System,0.005,7,,,
39891,01/01/2022,54,5480919000000,0.005,0.34,F_System,0.335,7,,,
39892,01/01/2022,54,5480920000000,0.0,0.5,F_System,0.5,7,,,
39893,01/01/2022,54,5480921000000,0.0,0.003,F_System,0.003,7,,,
39894,01/01/2022,54,5480921000000,0.003,0.17,F_System,0.167,7,,,
39895,01/01/2022,54,5480925000000,0.0,0.39,F_System,0.39,7,,,
39896,01/01/2022,54,5480926000000,0.0,0.23,F_System,0.23,7,,,
39897,01/01/2022,54,5480927000000,0.0,0.21,F_System,0.21,7,,,
39898,01/01/2022,54,5480928000000,0.0,0.06,F_System,0.06,7,,,
39899,01/01/2022,54,5480929000000,0.0,0.14,F_System,0.14,7,,,
39900,01/01/2022,54,5480932000000,0.0,0.4,F_System,0.4,7,,,
39901,01/01/2022,54,5480933000000,0.0,0.29,F_System,0.29,7,,,
39902,01/01/2022,54,5480934000000,0.0,0.2,F_System,0.2,7,,,
39903,01/01/2022,54,5480935000000,0.0,0.24,F_System,0.24,7,,,
39904,01/01/2022,54,5480936000000,0.0,0.14,F_System,0.14,7,,,
39905,01/01/2022,54,5480937000000,0.0,0.05,F_System,0.05,7,,,
39906,01/01/2022,54,5480938000000,0.0,0.15,F_System,0.15,7,,,
39907,01/01/2022,54,5480939000000,0.0,0.18,F_System,0.18,7,,,
39908,01/01/2022,54,5480943000000,0.0,0.06,F_System,0.06,7,,,
39909,01/01/2022,54,5480944000000,0.0,0.4,F_System,0.4,7,,,
39910,01/01/2022,54,5480945000000,0.0,0.38,F_System,0.38,7,,,
39911,01/01/2022,54,5480946000000,0.0,0.7,F_System,0.7,7,,,
39912,01/01/2022,54,5480947000000,0.0,0.28,F_System,0.28,7,,,
39913,01/01/2022,54,5480948000000,0.0,0.34,F_System,0.34,7,,,
39914,01/01/2022,54,5480949000000,0.0,0.1,F_System,0.1,7,,,
39915,01/01/2022,54,5480950000000,0.0,0.36,F_System,0.36,7,,,
39916,01/01/2022,54,5480951000000,0.0,0.22,F_System,0.22,7,,,
39917,01/01/2022,54,5480952000000,0.0,0.22,F_System,0.22,7,,,
39918,01/01/2022,54,5480953000000,0.0,0.1,F_System,0.1,7,,,
39919,01/01/2022,54,5480954000000,0.0,0.23,F_System,0.23,7,,,
39920,01/01/2022,54,5480955000000,0.0,0.22,F_System,0.22,7,,,
39921,01/01/2022,54,5480956000000,0.0,0.06,F_System,0.06,7,,,
39922,01/01/2022,54,5480957000000,0.0,0.67,F_System,0.67,7,,,
39923,01/01/2022,54,5480958000000,0.0,0.25,F_System,0.25,7,,,
39924,01/01/2022,54,5480959000000,0.0,0.12,F_System,0.12,7,,,
39925,01/01/2022,54,5480960000000,0.0,0.23,F_System,0.23,7,,,
39926,01/01/2022,54,5480964000000,0.0,0.15,F_System,0.15,7,,,
39927,01/01/2022,54,5480965000000,0.0,0.24,F_System,0.24,7,,,
39928,01/01/2022,54,5480966000000,0.0,0.15,F_System,0.15,7,,,
39929,01/01/2022,54,5480967000000,0.0,0.05,F_System,0.05,7,,,
39930,01/01/2022,54,5480972000000,0.0,0.5,F_System,0.5,7,,,
39931,01/01/2022,54,5480973000000,0.0,0.2,F_System,0.2,7,,,
39932,01/01/2022,54,5480974000000,0.0,0.51,F_System,0.51,7,,,
39933,01/01/2022,54,5480975000000,0.0,0.04,F_System,0.04,7,,,
39934,01/01/2022,54,5480976000000,0.0,0.03,F_System,0.03,7,,,
39935,01/01/2022,54,5480977000000,0.0,0.67,F_System,0.67,7,,,
39936,01/01/2022,54,5480978000000,0.0,0.05,F_System,0.05,7,,,
39937,01/01/2022,54,5480979000000,0.0,0.17,F_System,0.17,7,,,
39938,01/01/2022,54,5480980000000,0.0,0.25,F_System,0.25,7,,,
39939,01/01/2022,54,5480981000000,0.0,0.5,F_System,0.5,7,,,
39940,01/01/2022,54,5480982000000,0.0,0.05,F_System,0.05,7,,,
39941,01/01/2022,54,5480983000000,0.0,1.36,F_System,1.36,7,,,
39942,01/01/2022,54,5480984000000,0.0,0.06,F_System,0.06,7,,,
39943,01/01/2022,54,5480985000000,0.0,0.11,F_System,0.11,7,,,
39944,01/01/2022,54,5480986000000,0.0,0.09,F_System,0.09,7,,,
39945,01/01/2022,54,5480987000000,0.0,0.07,F_System,0.07,7,,,
39946,01/01/2022,54,5480988000000,0.0,0.06,F_System,0.06,7,,,
39947,01/01/2022,54,5480989000000,0.0,0.13,F_System,0.13,7,,,
39948,01/01/2022,54,5480990000000,0.0,0.1,F_System,0.1,7,,,
39949,01/01/2022,54,5480991000000,0.0,0.05,F_System,0.05,7,,,
39950,01/01/2022,54,5480992000000,0.0,0.11,F_System,0.11,7,,,
39951,01/01/2022,54,5480993000000,0.0,0.12,F_System,0.12,7,,,
39952,01/01/2022,54,5480994000000,0.0,0.1,F_System,0.1,7,,,
39953,01/01/2022,54,5480995000000,0.0,0.2,F_System,0.2,7,,,
39954,01/01/2022,54,5480996000000,0.0,0.34,F_System,0.34,7,,,
39955,01/01/2022,54,5480997000000,0.0,0.42,F_System,0.42,7,,,
39956,01/01/2022,54,5480998000000,0.0,0.02,F_System,0.02,7,,,
39957,01/01/2022,54,5480999000000,0.0,0.06,F_System,0.06,7,,,
39958,01/01/2022,54,55200520000EB,0.0,8.61,F_System,8.61,3,,,
39959,01/01/2022,54,55200520000WB,0.0,8.61,F_System,8.61,3,,,
39960,01/01/2022,54,5530010000000,0.0,23.39,F_System,23.39,4,,,
39961,01/01/2022,54,5530010000000,23.39,24.49,F_System,1.1,3,,,
39962,01/01/2022,54,5530010000000,24.49,48.12,F_System,23.63,4,,,
39963,01/01/2022,54,5530016000000,0.0,11.54,F_System,11.54,3,,,
39964,01/01/2022,54,5530016000000,22.52,24.81,F_System,2.29,5,,,
39965,01/01/2022,54,5530016000000,24.81,24.92,F_System,0.11,5,,,
39966,01/01/2022,54,5530016000000,24.92,32.58,F_System,7.66,5,,,
39967,01/01/2022,54,55300160005SB,0.0,0.05,F_System,0.05,5,,,
39968,01/01/2022,54,55300160005SB,0.05,0.12,F_System,0.07,5,,,
39969,01/01/2022,54,5530054000000,0.0,2.5,F_System,2.5,5,,,
39970,01/01/2022,54,5530054000000,2.5,2.56,F_System,0.06,5,,,
39971,01/01/2022,54,5530054000000,2.56,4.89,F_System,2.33,5,,,
39972,01/01/2022,54,5530054000000,4.89,8.32,F_System,3.43,3,,,
39973,01/01/2022,54,5530085000000,0.0,9.38,F_System,9.38,4,,,
39974,01/01/2022,54,5530097000000,0.0,22.43,F_System,22.43,4,,,
39975,01/01/2022,54,5530097000000,22.76,34.88,F_System,12.12,3,,,
39976,01/01/2022,54,5530099000000,0.0,1.39,F_System,1.39,4,,,
39977,01/01/2022,54,5530099000000,2.69,3.47,F_System,0.78,4,,,
39978,01/01/2022,54,5530121000000,16.952,19.112,F_System,2.16,5,,,
39979,01/01/2022,54,55301210000SB,16.952,19.112,F_System,2.16,5,,,
39980,01/01/2022,54,5530971000000,0.0,10.23,F_System,10.23,5,,,
39981,01/01/2022,54,5540001000000,0.0,15.85,F_System,15.85,5,,,
39982,01/01/2022,54,5540001010000,0.0,2.05,F_System,2.05,7,,,
39983,01/01/2022,54,5540001010000,2.05,2.62,F_System,0.57,7,,,
39984,01/01/2022,54,5540001010000,2.62,3.16,F_System,0.54,7,,,
39985,01/01/2022,54,5540001020000,0.0,0.02,F_System,0.02,7,,,
39986,01/01/2022,54,5540001020000,0.02,0.12,F_System,0.1,7,,,
39987,01/01/2022,54,5540001020000,0.12,3.41,F_System,3.29,7,,,
39988,01/01/2022,54,5540001020000,3.41,3.62,F_System,0.21,7,,,
39989,01/01/2022,54,5540001030000,0.0,0.49,F_System,0.49,7,,,
39990,01/01/2022,54,5540001040000,0.0,0.73,F_System,0.73,7,,,
39991,01/01/2022,54,5540001050000,0.0,0.41,F_System,0.41,7,,,
39992,01/01/2022,54,5540001060000,0.0,0.16,F_System,0.16,7,,,
39993,01/01/2022,54,5540001070000,0.0,0.21,F_System,0.21,7,,,
39994,01/01/2022,54,5540001080000,0.0,0.15,F_System,0.15,7,,,
39995,01/01/2022,54,5540001090000,0.0,0.13,F_System,0.13,7,,,
39996,01/01/2022,54,5540001100000,0.0,0.59,F_System,0.59,7,,,
39997,01/01/2022,54,5540001110000,0.0,0.62,F_System,0.62,7,,,
39998,01/01/2022,54,5540001110000,0.62,1.23,F_System,0.61,7,,,
39999,01/01/2022,54,5540001120000,0.0,0.29,F_System,0.29,7,,,
40000,01/01/2022,54,5540001130000,0.0,1.21,F_System,1.21,7,,,
40001,01/01/2022,54,5540001140000,0.0,0.3,F_System,0.3,7,,,
40002,01/01/2022,54,5540001150000,0.0,0.25,F_System,0.25,7,,,
40003,01/01/2022,54,5540001160000,0.0,0.26,F_System,0.26,7,,,
40004,01/01/2022,54,5540001180000,0.0,0.6,F_System,0.6,7,,,
40005,01/01/2022,54,5540001190000,0.0,0.25,F_System,0.25,7,,,
40006,01/01/2022,54,5540001190000,0.25,1.145,F_System,0.895,7,,,
40007,01/01/2022,54,5540001200000,0.0,0.13,F_System,0.13,7,,,
40008,01/01/2022,54,5540002000000,0.0,4.95,F_System,4.95,6,,,
40009,01/01/2022,54,5540002000000,4.95,6.06,F_System,1.11,7,,,
40010,01/01/2022,54,5540002000000,6.06,6.53,F_System,0.47,7,,,
40011,01/01/2022,54,5540002000000,6.53,9.17,F_System,2.64,7,,,
40012,01/01/2022,54,5540002010000,0.0,0.4,F_System,0.4,7,,,
40013,01/01/2022,54,5540002020000,0.0,0.45,F_System,0.45,7,,,
40014,01/01/2022,54,5540002030000,0.0,0.16,F_System,0.16,7,,,
40015,01/01/2022,54,5540002040000,0.0,0.29,F_System,0.29,7,,,
40016,01/01/2022,54,5540002050000,0.0,0.12,F_System,0.12,7,,,
40017,01/01/2022,54,5540002060000,0.0,0.04,F_System,0.04,7,,,
40018,01/01/2022,54,5540002060000,0.04,0.1,F_System,0.06,7,,,
40019,01/01/2022,54,5540003000000,0.0,3.31,F_System,3.31,6,,,
40020,01/01/2022,54,5540003010000,0.0,0.5,F_System,0.5,6,,,
40021,01/01/2022,54,5540003020000,0.0,0.14,F_System,0.14,7,,,
40022,01/01/2022,54,5540004010000,0.0,0.98,F_System,0.98,7,,,
40023,01/01/2022,54,5540004020000,0.0,3.0,F_System,3.0,5,,,
40024,01/01/2022,54,5540004040000,0.0,1.88,F_System,1.88,7,,,
40025,01/01/2022,54,5540004050000,0.0,1.05,F_System,1.05,7,,,
40026,01/01/2022,54,5540004060000,0.0,0.62,F_System,0.62,7,,,
40027,01/01/2022,54,5540004070000,0.0,0.6,F_System,0.6,7,,,
40028,01/01/2022,54,5540004080000,0.0,0.06,F_System,0.06,7,,,
40029,01/01/2022,54,5540004080000,0.06,0.65,F_System,0.59,7,,,
40030,01/01/2022,54,5540004090000,0.0,0.2,F_System,0.2,7,,,
40031,01/01/2022,54,5540005000000,0.0,4.63,F_System,4.63,5,,,
40032,01/01/2022,54,5540005010000,0.0,1.9,F_System,1.9,7,,,
40033,01/01/2022,54,5540005030000,0.0,0.38,F_System,0.38,7,,,
40034,01/01/2022,54,5540005050000,0.0,0.24,F_System,0.24,7,,,
40035,01/01/2022,54,5540005050000,0.24,0.29,F_System,0.05,7,,,
40036,01/01/2022,54,5540005060000,0.0,0.32,F_System,0.32,7,,,
40037,01/01/2022,54,5540005060000,0.32,1.92,F_System,1.6,7,,,
40038,01/01/2022,54,5540005070000,0.0,0.5,F_System,0.5,7,,,
40039,01/01/2022,54,5540005080000,0.0,0.28,F_System,0.28,7,,,
40040,01/01/2022,54,5540005090000,0.0,0.14,F_System,0.14,7,,,
40041,01/01/2022,54,5540005100000,0.0,0.14,F_System,0.14,7,,,
40042,01/01/2022,54,5540006000000,0.0,9.37,F_System,9.37,5,,,
40043,01/01/2022,54,5540006010000,0.0,1.55,F_System,1.55,7,,,
40044,01/01/2022,54,5540006020000,0.0,1.13,F_System,1.13,5,,,
40045,01/01/2022,54,5540006020000,1.13,8.88,F_System,7.75,6,,,
40046,01/01/2022,54,5540006030000,0.0,0.54,F_System,0.54,7,,,
40047,01/01/2022,54,5540006070000,0.0,0.6,F_System,0.6,7,,,
40048,01/01/2022,54,5540006080000,0.0,0.8,F_System,0.8,7,,,
40049,01/01/2022,54,5540006090000,0.0,1.42,F_System,1.42,7,,,
40050,01/01/2022,54,5540006100000,0.0,1.07,F_System,1.07,7,,,
40051,01/01/2022,54,5540006110000,0.0,0.51,F_System,0.51,7,,,
40052,01/01/2022,54,5540006120000,0.0,0.46,F_System,0.46,7,,,
40053,01/01/2022,54,5540006130000,0.0,0.75,F_System,0.75,7,,,
40054,01/01/2022,54,5540007010000,0.0,0.352,F_System,0.352,7,,,
40055,01/01/2022,54,5540007030000,0.0,2.47,F_System,2.47,7,,,
40056,01/01/2022,54,5540007040000,0.0,1.73,F_System,1.73,7,,,
40057,01/01/2022,54,5540007050000,0.0,0.02,F_System,0.02,7,,,
40058,01/01/2022,54,5540007050000,0.02,0.63,F_System,0.61,7,,,
40059,01/01/2022,54,5540007070000,0.0,0.47,F_System,0.47,7,,,
40060,01/01/2022,54,5540007080000,0.0,0.11,F_System,0.11,7,,,
40061,01/01/2022,54,5540007090000,0.0,0.1,F_System,0.1,7,,,
40062,01/01/2022,54,5540007100000,0.0,0.1,F_System,0.1,7,,,
40063,01/01/2022,54,5540007110000,0.0,0.09,F_System,0.09,7,,,
40064,01/01/2022,54,5540007120000,0.0,0.08,F_System,0.08,7,,,
40065,01/01/2022,54,5540007130000,0.0,0.52,F_System,0.52,7,,,
40066,01/01/2022,54,5540007140000,0.0,0.2,F_System,0.2,7,,,
40067,01/01/2022,54,5540008000000,0.0,3.4,F_System,3.4,6,,,
40068,01/01/2022,54,5540008000000,3.4,7.81,F_System,4.41,7,,,
40069,01/01/2022,54,5540008000000,7.81,9.99,F_System,2.18,7,,,
40070,01/01/2022,54,5540008000000,9.99,11.23,F_System,1.24,7,,,
40071,01/01/2022,54,5540008010000,0.0,3.3,F_System,3.3,7,,,
40072,01/01/2022,54,5540008020000,0.0,1.37,F_System,1.37,7,,,
40073,01/01/2022,54,5540008030000,0.0,0.4,F_System,0.4,7,,,
40074,01/01/2022,54,5540008030000,0.4,2.02,F_System,1.62,7,,,
40075,01/01/2022,54,5540008040000,0.0,0.9,F_System,0.9,7,,,
40076,01/01/2022,54,5540008050000,0.0,0.19,F_System,0.19,7,,,
40077,01/01/2022,54,5540009020000,0.0,2.0,F_System,2.0,7,,,
40078,01/01/2022,54,5540009020000,2.0,3.1,F_System,1.1,7,,,
40079,01/01/2022,54,5540009030000,0.0,2.75,F_System,2.75,6,,,
40080,01/01/2022,54,5540009030000,2.75,2.99,F_System,0.24,6,,,
40081,01/01/2022,54,5540009040000,0.0,2.79,F_System,2.79,7,,,
40082,01/01/2022,54,5540009040000,2.79,4.03,F_System,1.24,7,,,
40083,01/01/2022,54,5540009040000,4.03,6.73,F_System,2.7,7,,,
40084,01/01/2022,54,5540009050000,0.0,2.33,F_System,2.33,7,,,
40085,01/01/2022,54,5540009060000,0.02,2.56,F_System,2.54,7,,,
40086,01/01/2022,54,5540009080000,0.0,0.21,F_System,0.21,7,,,
40087,01/01/2022,54,5540009090000,0.0,0.87,F_System,0.87,7,,,
40088,01/01/2022,54,5540009110000,0.0,0.15,F_System,0.15,7,,,
40089,01/01/2022,54,5540009130000,0.0,0.35,F_System,0.35,7,,,
40090,01/01/2022,54,5540009140000,0.0,0.26,F_System,0.26,7,,,
40091,01/01/2022,54,5540009150000,0.0,0.14,F_System,0.14,7,,,
40092,01/01/2022,54,5540009160000,0.0,0.52,F_System,0.52,7,,,
40093,01/01/2022,54,5540009170000,0.0,0.08,F_System,0.08,7,,,
40094,01/01/2022,54,5540009170000,0.08,0.1,F_System,0.02,7,,,
40095,01/01/2022,54,5540009170000,0.1,0.12,F_System,0.02,7,,,
40096,01/01/2022,54,5540009180000,0.0,0.33,F_System,0.33,7,,,
40097,01/01/2022,54,5540009190000,0.0,0.32,F_System,0.32,7,,,
40098,01/01/2022,54,5540009200000,0.0,0.03,F_System,0.03,7,,,
40099,01/01/2022,54,5540009200000,0.03,0.17,F_System,0.14,7,,,
40100,01/01/2022,54,5540010020000,0.0,0.12,F_System,0.12,7,,,
40101,01/01/2022,54,5540010020000,0.12,2.05,F_System,1.93,7,,,
40102,01/01/2022,54,5540010030000,0.0,3.22,F_System,3.22,6,,,
40103,01/01/2022,54,5540010030000,3.22,5.7,F_System,2.48,7,,,
40104,01/01/2022,54,5540010030000,5.7,6.39,F_System,0.69,7,,,
40105,01/01/2022,54,5540010040000,0.0,0.44,F_System,0.44,7,,,
40106,01/01/2022,54,5540010050000,0.0,0.35,F_System,0.35,7,,,
40107,01/01/2022,54,5540010050000,0.35,1.13,F_System,0.78,7,,,
40108,01/01/2022,54,5540010050000,1.13,2.09,F_System,0.96,7,,,
40109,01/01/2022,54,5540010060000,0.0,0.23,F_System,0.23,7,,,
40110,01/01/2022,54,5540010070000,0.0,3.99,F_System,3.99,7,,,
40111,01/01/2022,54,5540010080000,0.0,2.22,F_System,2.22,5,,,
40112,01/01/2022,54,5540010080000,2.22,3.6,F_System,1.38,7,,,
40113,01/01/2022,54,5540010080000,3.6,3.85,F_System,0.25,7,,,
40114,01/01/2022,54,5540010080000,3.85,4.41,F_System,0.56,7,,,
40115,01/01/2022,54,5540010090000,0.0,1.21,F_System,1.21,7,,,
40116,01/01/2022,54,5540010100000,0.0,2.75,F_System,2.75,7,,,
40117,01/01/2022,54,5540010110000,0.0,1.4,F_System,1.4,7,,,
40118,01/01/2022,54,5540010110000,1.4,3.12,F_System,1.72,7,,,
40119,01/01/2022,54,5540010120000,0.0,0.21,F_System,0.21,7,,,
40120,01/01/2022,54,5540010130000,0.0,3.81,F_System,3.81,7,,,
40121,01/01/2022,54,5540010140000,0.0,0.6,F_System,0.6,7,,,
40122,01/01/2022,54,5540010150000,0.0,0.94,F_System,0.94,7,,,
40123,01/01/2022,54,5540010150000,0.94,1.4,F_System,0.46,7,,,
40124,01/01/2022,54,5540010170000,0.0,1.14,F_System,1.14,7,,,
40125,01/01/2022,54,5540010180000,0.0,0.65,F_System,0.65,7,,,
40126,01/01/2022,54,5540010180000,0.65,2.52,F_System,1.87,7,,,
40127,01/01/2022,54,5540010180000,2.52,6.74,F_System,4.22,7,,,
40128,01/01/2022,54,5540010200000,0.0,1.45,F_System,1.45,7,,,
40129,01/01/2022,54,5540010210000,0.0,0.41,F_System,0.41,7,,,
40130,01/01/2022,54,5540010230000,0.0,0.66,F_System,0.66,7,,,
40131,01/01/2022,54,5540010240000,0.0,0.72,F_System,0.72,7,,,
40132,01/01/2022,54,5540010250000,0.0,0.26,F_System,0.26,7,,,
40133,01/01/2022,54,5540010260000,0.0,0.3,F_System,0.3,7,,,
40134,01/01/2022,54,5540010270000,0.0,0.15,F_System,0.15,7,,,
40135,01/01/2022,54,5540010280000,0.0,1.4,F_System,1.4,7,,,
40136,01/01/2022,54,5540010290000,0.0,0.7,F_System,0.7,7,,,
40137,01/01/2022,54,5540010300000,0.0,0.46,F_System,0.46,7,,,
40138,01/01/2022,54,5540010310000,0.0,0.12,F_System,0.12,7,,,
40139,01/01/2022,54,5540010320000,0.0,0.82,F_System,0.82,7,,,
40140,01/01/2022,54,5540010330000,0.0,0.49,F_System,0.49,7,,,
40141,01/01/2022,54,5540010340000,0.0,0.1,F_System,0.1,7,,,
40142,01/01/2022,54,5540010350000,0.0,0.07,F_System,0.07,7,,,
40143,01/01/2022,54,5540010360000,0.0,0.05,F_System,0.05,7,,,
40144,01/01/2022,54,5540010370000,0.0,0.11,F_System,0.11,7,,,
40145,01/01/2022,54,5540010380000,0.0,0.1,F_System,0.1,7,,,
40146,01/01/2022,54,5540010390000,0.0,0.13,F_System,0.13,7,,,
40147,01/01/2022,54,5540010400000,0.0,0.07,F_System,0.07,7,,,
40148,01/01/2022,54,5540010410000,0.0,0.06,F_System,0.06,7,,,
40149,01/01/2022,54,5540010420000,0.0,0.07,F_System,0.07,7,,,
40150,01/01/2022,54,5540010430000,0.0,0.06,F_System,0.06,7,,,
40151,01/01/2022,54,5540010450000,0.0,0.23,F_System,0.23,7,,,
40152,01/01/2022,54,5540010460000,0.0,0.22,F_System,0.22,7,,,
40153,01/01/2022,54,5540010470000,0.0,0.51,F_System,0.51,7,,,
40154,01/01/2022,54,5540010480000,0.0,0.25,F_System,0.25,7,,,
40155,01/01/2022,54,5540010480000,0.25,0.4,F_System,0.15,7,,,
40156,01/01/2022,54,5540010490000,0.0,0.23,F_System,0.23,7,,,
40157,01/01/2022,54,5540010500000,0.0,0.2,F_System,0.2,7,,,
40158,01/01/2022,54,5540010510000,0.0,0.33,F_System,0.33,7,,,
40159,01/01/2022,54,5540010520000,0.0,0.4,F_System,0.4,7,,,
40160,01/01/2022,54,5540010530000,0.0,0.59,F_System,0.59,7,,,
40161,01/01/2022,54,5540010540000,0.0,1.48,F_System,1.48,7,,,
40162,01/01/2022,54,5540010550000,0.0,0.84,F_System,0.84,7,,,
40163,01/01/2022,54,5540010560000,0.0,0.469,F_System,0.469,7,,,
40164,01/01/2022,54,5540010570000,0.0,0.28,F_System,0.28,7,,,
40165,01/01/2022,54,5540010580000,0.0,0.274,F_System,0.274,7,,,
40166,01/01/2022,54,5540010600000,0.0,0.26,F_System,0.26,7,,,
40167,01/01/2022,54,5540010610000,0.0,0.425,F_System,0.425,7,,,
40168,01/01/2022,54,5540010620000,0.0,0.15,F_System,0.15,7,,,
40169,01/01/2022,54,5540010630000,0.0,0.457,F_System,0.457,7,,,
40170,01/01/2022,54,5540010640000,0.0,0.35,F_System,0.35,7,,,
40171,01/01/2022,54,5540010650000,0.0,0.3,F_System,0.3,7,,,
40172,01/01/2022,54,5540010660000,0.0,0.24,F_System,0.24,7,,,
40173,01/01/2022,54,5540010670000,0.0,0.3,F_System,0.3,7,,,
40174,01/01/2022,54,5540010680000,0.0,0.506,F_System,0.506,7,,,
40175,01/01/2022,54,5540010690000,0.0,0.16,F_System,0.16,7,,,
40176,01/01/2022,54,5540010700000,0.0,0.043,F_System,0.043,7,,,
40177,01/01/2022,54,5540010710000,0.0,0.5,F_System,0.5,7,,,
40178,01/01/2022,54,5540010720000,0.0,0.15,F_System,0.15,7,,,
40179,01/01/2022,54,5540010730000,0.0,0.09,F_System,0.09,7,,,
40180,01/01/2022,54,5540010740000,0.0,0.22,F_System,0.22,7,,,
40181,01/01/2022,54,5540010750000,0.0,0.1,F_System,0.1,7,,,
40182,01/01/2022,54,5540010760000,0.0,0.08,F_System,0.08,7,,,
40183,01/01/2022,54,5540010770000,0.0,0.11,F_System,0.11,7,,,
40184,01/01/2022,54,5540010780000,0.0,0.19,F_System,0.19,7,,,
40185,01/01/2022,54,5540010790000,0.0,0.16,F_System,0.16,7,,,
40186,01/01/2022,54,5540010800000,0.0,0.02,F_System,0.02,7,,,
40187,01/01/2022,54,5540010810000,0.0,0.1,F_System,0.1,7,,,
40188,01/01/2022,54,5540010820000,0.0,0.14,F_System,0.14,7,,,
40189,01/01/2022,54,5540010830000,0.0,0.3,F_System,0.3,7,,,
40190,01/01/2022,54,5540010830000,0.3,0.47,F_System,0.17,7,,,
40191,01/01/2022,54,5540010840000,0.0,0.1,F_System,0.1,7,,,
40192,01/01/2022,54,5540010860000,0.0,0.12,F_System,0.12,7,,,
40193,01/01/2022,54,5540010870000,0.0,0.02,F_System,0.02,7,,,
40194,01/01/2022,54,5540010880000,0.0,0.14,F_System,0.14,7,,,
40195,01/01/2022,54,5540010890000,0.0,0.08,F_System,0.08,7,,,
40196,01/01/2022,54,5540010900000,0.0,0.21,F_System,0.21,7,,,
40197,01/01/2022,54,5540010910000,0.0,0.14,F_System,0.14,7,,,
40198,01/01/2022,54,5540010920000,0.0,0.09,F_System,0.09,7,,,
40199,01/01/2022,54,5540010930000,0.0,0.06,F_System,0.06,7,,,
40200,01/01/2022,54,5540010940000,0.0,0.153,F_System,0.153,7,,,
40201,01/01/2022,54,5540010950000,0.0,0.01,F_System,0.01,7,,,
40202,01/01/2022,54,5540010960000,0.0,0.02,F_System,0.02,7,,,
40203,01/01/2022,54,5540010970000,0.0,0.65,F_System,0.65,7,,,
40204,01/01/2022,54,5540010980000,0.0,0.15,F_System,0.15,7,,,
40205,01/01/2022,54,5540010990000,0.0,0.45,F_System,0.45,7,,,
40206,01/01/2022,54,5540012010000,0.0,1.45,F_System,1.45,7,,,
40207,01/01/2022,54,5540012030000,0.0,3.25,F_System,3.25,5,,,
40208,01/01/2022,54,5540012040000,0.0,5.61,F_System,5.61,6,,,
40209,01/01/2022,54,5540012060000,0.0,1.04,F_System,1.04,7,,,
40210,01/01/2022,54,5540012070000,0.0,0.66,F_System,0.66,7,,,
40211,01/01/2022,54,5540012080000,0.0,0.06,F_System,0.06,7,,,
40212,01/01/2022,54,5540012090000,0.0,0.17,F_System,0.17,7,,,
40213,01/01/2022,54,5540012100000,0.0,0.04,F_System,0.04,7,,,
40214,01/01/2022,54,5540012110000,0.0,0.58,F_System,0.58,7,,,
40215,01/01/2022,54,5540012120000,0.0,0.36,F_System,0.36,7,,,
40216,01/01/2022,54,5540012130000,0.0,0.626,F_System,0.626,7,,,
40217,01/01/2022,54,5540012140000,0.0,0.13,F_System,0.13,7,,,
